hr,alt_name,ra_ysb,dec_ysb,vmag,bv_color,parallax_ysb,ra_simbad,dec_simbad,parallax_simbad,iau_name,origin,note,source,constellation_common_name,constellation_alt_name,asterism
HR4866,11    CVn,192.1742,48.4669,6.27,0.18,,192.17417972486,48.466840510560004,6.8208,,,,,Canes Venatici,CVn,
HR4867,,192.1642,60.32,5.85,0.46,0.041,192.16436250142752,60.31973274343361,38.1905,,,,,,,
HR4868,,192.55,-60.4008,6.75,0.35,,192.54917341705,-59.59947013904,2.3965,,,,,,,
HR4869,30    Com,192.3225,27.5522,5.78,0.03,,192.32271147976002,27.55237868033,11.8615,,,,,Coma Berenices,Com,
HR487,,24.9492,-56.1947,5.76,0.87,0.152,24.948186303551665,-55.803551891702504,122.0035,,,,,,,
HR4870,Iot Oct,193.7442,-85.1233,5.46,1.02,,193.74503954166667,-84.87663775,9.27,,,,,Octans,Oct,
HR4871,,192.5817,-48.4597,6.24,0.05,,192.58119005578,-47.54045614885,5.7325,,,,,,,
HR4872,,192.7413,-52.7875,5.73,0.13,,192.741157349,-51.21257168346,7.8676,,,,,,,
HR4873,,192.5725,22.8633,6.43,1.0,,192.57206431251,22.86341018191,8.869,,,,,,,
HR4874,,192.6717,-33.9994,4.91,-0.04,0.02,192.67151411907003,-32.00065204154,7.9731,,,,,,,
HR4875,,192.5446,37.5169,5.89,0.15,0.0,192.54475021726,37.51693877535,9.1979,,,,,,,
HR4876,,192.8242,-60.3297,5.72,0.38,,192.82490011153,-59.670211008859994,0.4534,,,,,,,
HR4877,,192.8454,-10.3383,6.41,1.02,,192.84555144773,-9.66179067601,6.9188,,,,,,,
HR4878,37    Vir,192.9037,3.0567,6.02,1.29,,192.90370679061,3.0567867280099996,6.1908,,,,,Virgo,Vir,
HR4879,,192.9867,-39.6808,5.98,-0.1,,192.98721289284998,-38.31956932607,7.1293,,,,,,,
HR488,,25.7433,61.4217,6.34,0.01,,25.74300107246,61.421073318919994,2.4172,,,,,,,
HR4880,,193.0221,-48.0942,6.33,0.03,,193.02263962819,-47.905721847529996,6.8314,,,,,,,
HR4881,,192.9913,-26.7381,6.15,0.23,,192.99123671942,-25.26172989432,16.0926,,,,,,,
HR4882,,193.1025,-53.8294,6.24,1.13,,193.10245503834,-52.17006764699,2.1737,,,,,,,
HR4883,31    Com,192.9246,27.5406,4.94,0.67,0.011,192.9246673736,27.54071250467,11.8467,,,,,Coma Berenices,Com,
HR4884,32    Com,193.0513,17.0739,6.32,1.59,,193.05107081565,17.07394141069,3.0421,,,,,Coma Berenices,Com,
HR4885,,193.2663,-54.9525,5.93,1.31,,193.26735269681998,-53.04752618051,7.4681,,,,,,,
HR4886,,193.115,16.1225,6.3,0.16,,193.11457861281002,16.12249516617,8.995,,,,,,,
HR4887,,193.3408,-60.3286,5.76,0.33,,193.34122680428,-59.67151080158,0.4436,,,,,,,
HR4888,,193.2787,-48.9433,4.33,1.37,0.02,193.27877637169166,-47.05668711741667,10.3334,,,,,,,
HR4889,,193.3592,-40.1789,4.27,0.21,0.056,193.35913209457917,-39.82108645979667,21.916,,,,,,,
HR489,106Nu  Psc,25.3579,5.4875,4.44,1.36,0.041,25.357891290416667,5.4876128402777775,8.98,,,,,Pisces,Psc,
HR4890,Kap Cru,193.4546,-60.3769,5.9,0.2,,193.45383256527998,-59.62375837849,0.5061,,,,,Crux,Cru,
HR4891,38    Vir,193.2967,-3.5531,6.11,0.5,0.042,193.29648656468999,-2.44690242745,29.9081,,,,,Virgo,Vir,
HR4892,,192.2775,83.4181,5.85,-0.06,0.001,192.27779203224,83.41783924915,8.0261,,,,,,,
HR4893,,192.3067,83.4128,5.28,-0.03,0.001,192.30722805423,83.41289781435,7.7658,,,,,,,
HR4894,35    Com,193.3242,21.245,4.9,0.9,0.021,193.32394595833333,21.244947,11.52,,,,,Coma Berenices,Com,
HR4895,,193.5917,-58.4306,6.58,0.76,,193.59165655500001,-57.569384511260004,1.3245,,,,,,,
HR4896,,193.4088,-4.2239,6.44,1.1,,193.40886088393,-3.77536144311,10.0845,,,,,,,
HR4897,Lam Cru,193.6633,-59.1467,4.62,-0.15,,193.66326137584582,-58.85329743803111,8.773,,,,,Crux,Cru,
HR4898,Mu 1Cru,193.6483,-57.1778,4.03,-0.17,,193.64843561958332,-56.822077076388894,7.87,,,,,Crux,Cru,
HR4899,Mu 2Cru,193.6533,-57.1683,5.17,-0.12,,193.65368399564002,-56.831335022670004,8.2668,,,,,Crux,Cru,
HR49,,3.7338,22.2842,6.24,-0.01,,3.7329099776,22.28422576894,7.1992,,,,,,,
HR490,,25.5146,35.2456,5.64,-0.07,,25.514540178919997,35.245705253880004,11.1882,,,,,,,
HR4900,41    Vir,193.4571,12.4186,6.25,0.27,,193.45715504198998,12.418394704459999,17.6538,,,,,Virgo,Vir,
HR4901,,193.5779,-11.6486,6.0,0.08,,193.57774734295,-10.35143018621,14.0952,,,,,,,
HR4902,40Psi Vir,193.5883,-9.5389,4.79,1.6,0.021,193.58818090666668,-8.4610060325,5.99,,,,,Virgo,Vir,
HR4903,,193.7437,-44.1519,5.89,0.64,0.044,193.7439308339721,-43.84806804115723,26.6304,,,,,,,
HR4904,,193.5546,33.5344,6.26,0.2,,193.55451951501,33.53447946587,13.6713,,,,,,,
HR4905,77Eps UMa,193.5071,55.9597,1.77,-0.02,0.009,193.50728996750001,55.95982295694445,39.51,Alioth,,"The traditional name Alioth comes from the Arabic alyat al-hamal (""the sheep's fat tail"").",,Ursa Major,UMa,big_dipper
HR4906,,193.8308,-42.9158,5.47,1.68,,193.83096582955,-41.08426679018,4.5482,,,,,,,
HR4907,,194.1313,-72.1853,5.93,1.13,,194.13203790674999,-71.81478693046999,4.4915,,,,,,,
HR4908,,193.9875,-56.8361,5.32,0.01,,193.98805677119,-55.164194286029996,0.7576,,,,,,,
HR4909,,193.7354,47.1967,5.84,1.55,,193.73550174004,47.196722344959994,4.1725,,,,,,,
HR491,44    Cas,25.8321,60.5511,5.78,-0.02,,25.832319459000004,60.55133247547,3.5725,,,,,Cassiopeia,Cas,
HR4910,43Del Vir,193.9008,3.3975,3.38,1.58,0.022,193.90086919083333,3.3974703402777777,16.44,Minelauva,,,,Virgo,Vir,
HR4911,,193.9721,-15.3269,6.17,0.0,,193.97184678765,-14.67297575231,5.5708,,,,,,,
HR4912,,194.1254,-26.4603,6.62,0.68,,194.12554270806,-25.53970896786,0.567,,,,,,,
HR4913,,194.2683,-51.1986,5.16,-0.06,,194.26813093587998,-50.8012464179,7.7665,,,,,,,
HR4914,12Alp1CVn,194.0017,38.3147,5.6,0.34,0.027,194.00179795076002,38.31485251695,30.6121,,,,,Canes Venatici,CVn,
HR4915,12Alp2CVn,194.0071,38.3183,2.9,-0.12,0.027,194.00693995375292,38.31837643625334,32.7227,Cor Caroli,Latin (English),"Lamb (1673), Piazzi (1814)",,Canes Venatici,CVn,
HR4916,8    Dra,193.8687,65.4386,5.24,0.28,0.032,193.86895235071998,65.43847420237,33.9667,Taiyi,,,,Draco,Dra,
HR4917,,194.0733,54.0994,5.82,0.19,0.012,194.07318625000002,54.099491472222226,11.54,,,,,,,
HR4918,,194.3883,-22.7539,6.31,1.07,,194.38803705019,-21.2465006777,7.9808,,,,,,,
HR4919,,194.2821,46.1769,6.12,1.01,,194.28248175482997,46.176792213549994,9.9479,,,,,,,
HR492,,25.4363,-11.3247,5.75,0.44,0.035,25.436802666666665,-10.675328166666667,25.35,,,,,,,
HR4920,36    Com,194.7308,17.4094,4.78,1.56,,194.73101237824,17.409442859069998,9.393,,,,,Coma Berenices,Com,
HR4921,44    Vir,194.9146,-3.8119,5.79,0.18,,194.91472564639997,-2.18806304841,13.3246,,,,,Virgo,Vir,
HR4922,,195.1358,-33.5053,6.02,0.38,,195.1360079043,-32.49490351257,25.4287,,,,,,,
HR4923,Del Mus,195.5675,-71.5489,3.62,1.18,0.03,195.56773571432208,-70.45114101866805,37.3886,,,,,Musca,Mus,
HR4924,37    Com,195.0688,30.785,4.9,1.17,0.016,195.06862265968,30.78502207137,5.2918,,,,,Coma Berenices,Com,
HR4925,46    Vir,195.1496,-3.3686,5.99,1.12,,195.14977899581,-2.63151212323,9.6467,,,,,Virgo,Vir,
HR4926,,195.1617,18.3731,6.2,0.42,0.02,195.16129747707,18.37301004251,24.6842,,,,,,,
HR4927,,194.6971,75.4725,6.01,0.99,,194.69724864427002,75.47252204936,6.6147,,,,,,,
HR4928,9    Dra,194.9796,66.5972,5.32,1.29,0.005,194.97946482376997,66.59726888114,5.1147,,,,,Draco,Dra,
HR4929,38    Com,195.29,17.1231,5.96,0.96,,195.2900636729,17.12314657592,7.7379,,,,,Coma Berenices,Com,
HR493,107    Psc,25.6242,20.2686,5.24,0.84,0.119,25.624010521366667,20.26851268269722,130.8234,,,,,Pisces,Psc,
HR4930,,195.7717,-71.4761,6.03,0.05,,195.77223257144084,-70.524266033175,2.3566,,,,,,,
HR4931,78    UMa,195.1825,56.3664,4.93,0.36,0.034,195.18208120833333,56.36633616666667,39.3,,,,,Ursa Major,UMa,
HR4932,47Eps Vir,195.5442,10.9592,2.83,0.94,0.043,195.54415423022334,10.959148721740554,30.211,Vindemiatrix,,,,Virgo,Vir,
HR4933,Xi 1Cen,195.8883,-49.5272,4.85,0.02,0.012,195.88877129562002,-48.47273641825,14.8276,,,,,Centaurus,Cen,
HR4934,,195.445,63.6103,6.0,0.41,0.033,195.44552872286002,63.61022100515,27.6253,,,,,,,
HR4935,,195.9421,-20.5831,5.58,0.56,0.003,195.942149875,-19.41650316666667,35.45,,,,,,,
HR4936,,195.6683,59.7161,6.53,0.05,,195.66842166286,59.71630603305,4.8981,,,,,,,
HR4937,48    Vir,195.9767,-3.6633,6.59,0.29,0.005,195.97675295833335,-2.336854361111111,6.45,,,,,Virgo,Vir,
HR4938,,196.2004,-41.1967,6.26,1.68,,196.20097975408,-40.80367629652,3.4998,,,,,,,
HR4939,,196.3783,-52.115,6.43,1.7,,196.37824190735,-51.88433933175,2.8994,,,,,,,
HR494,,25.3638,-38.1331,6.17,0.42,,25.36383990798,-37.86717334482,23.7614,,,,,,,
HR4940,,196.5696,-48.4636,4.71,-0.14,,196.56959860051333,-47.53670929757166,8.1592,,,,,,,
HR4941,,196.6463,-41.5886,5.59,1.05,,196.64617561848,-40.411556295909996,9.67,,,,,,,
HR4942,Xi 2Cen,196.7275,-49.9061,4.27,-0.19,,196.72766415541665,-48.09375491,6.98,,,,,Centaurus,Cen,
HR4943,14    CVn,196.4354,35.7989,5.25,-0.08,0.011,196.43514807838,35.798899936089995,9.8367,,,,,Canes Venatici,CVn,
HR4944,,196.8508,-59.8606,5.99,0.48,,196.851236375,-58.13949338888889,5.88,,,,,,,
HR4945,,196.4679,45.2686,5.63,1.13,0.012,196.46778026806,45.26855247742,7.6775,,,,,,,
HR4946,39    Com,196.5883,21.1533,5.99,0.39,0.03,196.58849891666665,21.153398416666665,20.13,,,,,Coma Berenices,Com,
HR4947,,196.7263,-35.8619,6.54,-0.02,,196.72607041841,-34.13797864093,13.8875,,,,,,,
HR4948,,196.5425,29.0294,6.54,0.05,,196.54270415533998,29.02922925837,10.1298,,,,,,,
HR4949,40    Com,196.5942,22.6161,5.6,1.59,0.045,196.59417511079,22.61618697203,5.4634,,,,,Coma Berenices,Com,
HR495,,25.8188,45.3222,6.34,1.01,,25.81876638034,45.322649189470006,18.0939,,,,,,,
HR4950,,196.2071,73.0253,6.31,,0.007,196.20727220833334,73.02497108333333,8.32,,,,,,,
HR4951,,196.9096,-53.4597,5.71,-0.07,,196.90951930368,-52.540236168579995,10.3001,,,,,,,
HR4952,The Mus,197.0292,-65.3064,5.51,-0.02,,197.02980487727,-64.69397793707,0.4613,,,,,Musca,Mus,
HR4953,,196.5946,62.0419,6.14,0.99,,196.59534390968997,62.041868159429995,8.9617,,,,,,,
HR4954,41    Com,196.7946,27.6247,4.8,1.48,0.008,196.79470800944625,27.62473762183611,8.5989,,,,,Coma Berenices,Com,
HR4955,49    Vir,196.9742,-10.7403,5.19,1.14,0.025,196.97422029653,-9.25959129596,11.1498,,,,,Virgo,Vir,
HR4956,,196.9733,27.5558,6.19,1.36,,196.97347559923,27.55595564224,6.9293,,,,,,,
HR4957,,197.1354,-8.9844,5.55,1.18,,197.13527545848,-7.01561759062,9.2032,,,,,,,
HR4958,45Psi Hya,197.2637,-23.1181,4.95,1.05,0.012,197.26360823084,-22.88195613354,14.0296,,,,,Hydra,Hya,
HR4959,,197.31,-9.5383,6.32,1.02,,197.30932756789,-8.46190183309,7.4539,,,,,,,
HR496,Phi Per,25.915,50.6886,4.07,-0.04,0.025,25.91515800375,50.68873134222222,4.54,,,,,Perseus,Per,
HR4960,,197.3017,10.0222,5.78,1.0,,197.30181149638,10.022467776260001,9.7915,,,,,,,
HR4961,50    Vir,197.4388,-10.3294,5.94,1.49,,197.43867172166,-9.67066032334,4.8532,,,,,Virgo,Vir,
HR4962,,197.4492,16.8486,5.91,1.45,,197.44936483104,16.848612261659998,4.7425,,,,,,,
HR4963,51The Vir,197.4875,-5.5389,4.38,-0.01,0.026,197.4874539107,-4.460995934780001,11.1834,,,,,Virgo,Vir,
HR4964,,197.4113,37.4231,6.02,1.15,,197.41104636001,37.42311955426,9.4397,,,,,,,
HR4965,,197.7433,-52.5669,6.06,-0.09,,197.74346857255,-51.4331019718,9.2349,,,,,,,
HR4966,,197.965,-69.9419,5.91,0.42,,197.9643366457,-68.05798413568,23.6917,,,,,,,
HR4967,15    CVn,197.425,38.5339,6.28,-0.12,,197.42513340828998,38.53388406655,3.9234,,,,,Canes Venatici,CVn,
HR4968,42Alp Com,197.4971,17.5294,5.22,0.45,0.054,197.49702288333333,17.529404569444445,0.0,Diadem,,,,,,
HR4969,42Alp Com,197.4971,17.5294,5.22,,0.054,197.49703632916666,17.52951245,0.0,,,,,,,
HR497,Pi  Scl,25.5358,-32.3269,5.25,1.05,-0.005,25.53595557236,-31.67301245387,15.9813,,,,,Sculptor,Scl,
HR4970,,197.7867,-42.2331,5.79,0.52,,197.78700371774002,-41.76709954807,11.5391,,,,,,,
HR4971,17    CVn,197.5133,38.4989,5.91,0.29,,197.51340029956998,38.49898095008,16.7285,,,,,Canes Venatici,CVn,
HR4972,,197.9713,-63.3028,6.33,0.44,,197.97112076947002,-62.69700248153,0.5769,,,,,,,
HR4973,,197.8467,-43.3689,5.25,1.05,0.011,197.84673283869,-42.63144497637,14.0788,,,,,,,
HR4974,,197.4592,62.2292,6.54,-0.02,,197.45906191197,62.22912218154,4.8962,,,,,,,
HR4975,,198.0725,-59.9208,4.6,-0.08,0.014,198.07331079166664,-58.07942105555556,8.61,,,,,,,
HR4976,,198.5717,-78.4472,5.85,1.07,,198.57220716634998,-77.55254551216,1.5528,,,,,,,
HR4977,,198.2038,-66.2269,5.9,0.06,,198.20334483116997,-65.77325119371,10.5705,,,,,,,
HR4978,,197.9133,-26.5517,6.5,0.19,,197.91332501708334,-25.448276530277777,9.04,,,,,,,
HR4979,,198.0133,-37.8031,4.85,0.7,0.053,198.01326789946208,-36.19697779764917,48.8691,,,,,,,
HR498,,25.5125,-36.8325,5.72,-0.01,,25.512474237019998,-35.167696245559995,10.5668,,,,,,,
HR4980,,198.2333,-59.8167,6.16,0.6,,198.23204441727998,-58.18340228995,23.1989,,,,,,,
HR4981,53    Vir,198.0146,-16.1986,5.04,0.46,0.04,198.01476328105957,-15.801397030815833,29.9003,,,,,Virgo,Vir,
HR4982,,198.2121,-42.6997,6.22,1.06,,198.21182379983998,-41.30027808097,4.5471,,,,,,,
HR4983,43Bet Com,197.9683,27.8781,4.26,0.57,0.12,197.96830761169252,27.87818397485,108.725,,,,,Coma Berenices,Com,
HR4984,,198.035,24.2581,6.33,0.98,,198.03501966039997,24.25804074178,7.1124,,,,,,,
HR4985,,198.3479,-50.7,5.89,-0.02,,198.347303625,-49.300173694444446,8.91,,,,,,,
HR4986,,198.1371,11.5561,5.77,1.51,,198.1371672107,11.556099674390001,3.9551,,,,,,,
HR4987,,198.1496,18.7517,6.53,0.88,,198.1496282006,18.75174955406,6.7739,,,,,,,
HR4988,,198.5504,-58.6839,5.89,1.08,,198.55036185907997,-57.316060930240006,9.5714,,,,,,,
HR4989,,198.5617,-59.1033,4.92,0.48,0.053,198.56310307495997,-58.89676277001,54.8247,,,,,,,
HR499,,26.0746,57.5364,6.21,0.1,-0.003,26.07486805174,57.536603561389995,14.4416,,,,,,,
HR4990,54    Vir,198.3617,-18.8267,6.28,0.09,0.011,198.361816125,-17.173595,5.15,,,,,Virgo,Vir,
HR4991,,198.4896,-43.1389,6.16,1.38,,198.49033480045,-42.86089095789,8.9752,,,,,,,
HR4992,,198.3017,18.7269,6.11,1.2,,198.30168507848,18.72700786834,7.8596,,,,,,,
HR4993,Eta Mus,198.8121,-67.8944,4.8,-0.08,,198.81223044841167,-66.10540860861083,8.7196,,,,,Musca,Mus,
HR4994,,198.8571,-69.6797,6.37,1.21,,198.85665565623,-68.32071725594,11.2522,,,,,,,
HR4995,55    Vir,198.5454,-19.9308,5.33,0.87,0.01,198.5453964623,-18.069054330449998,26.5757,,,,,Virgo,Vir,
HR4996,,198.6796,-48.9567,5.89,1.06,,198.68027907009997,-47.042969553889996,13.1367,,,,,,,
HR4997,,198.4292,40.1528,4.92,1.06,0.004,198.42892372376002,40.15288502949,6.8982,,,,,,,
HR4998,,198.6304,11.3317,5.67,1.5,,198.63034779302998,11.331656633929999,6.1924,,,,,,,
HR4999,,198.7904,-36.3711,6.19,0.97,,198.7894077066,-35.62858978655,7.7994,,,,,,,
HR5,,1.5667,58.4367,5.96,0.67,0.047,1.5658921666666668,58.43672797222222,46.56,,,,,,,
HR50,35    Psc,3.745,8.8208,5.79,0.31,0.017,3.74516816734,8.820961325539999,13.5903,,,,,Pisces,Psc,
HR500,,25.6812,-3.6903,4.99,1.38,0.009,25.68129813648,-2.3098004606199996,3.0983,,,,,,,
HR5000,,199.1867,-65.1383,6.07,0.44,,199.18710192256,-64.86174057536999,24.8215,,,,,,,
HR5001,57    Vir,198.995,-19.9431,5.22,1.03,0.048,198.9948786208546,-18.056899637805834,26.6876,,,,,Virgo,Vir,
HR5002,,199.3042,-66.7836,4.87,1.5,0.007,199.30422079693,-65.2165609737,2.5221,,,,,,,
HR5003,,198.3833,72.7989,6.59,0.08,,198.3832557376,72.79909468601,11.306,,,,,,,
HR5004,19    CVn,198.8833,40.8553,5.79,0.19,,198.88312406306,40.855202689980004,14.6877,,,,,Canes Venatici,CVn,
HR5005,,199.1062,-1.3906,6.68,0.31,,199.10618088564001,-0.60945946606,7.9918,,,,,,,
HR5006,,199.2213,-31.5061,5.1,0.96,0.016,199.22138283381,-30.49379872535,12.5974,,,,,,,
HR5007,,199.0596,19.0517,6.45,0.98,,199.05953026243003,19.05173289689,9.0245,,,,,,,
HR5008,,199.3079,-43.9794,5.84,0.2,,199.3080464675,-42.020501491009995,17.2139,,,,,,,
HR5009,,198.1058,80.4714,6.25,0.94,,198.10596955075167,80.47130804272139,4.6717,,,,,,,
HR501,,25.4212,-50.0389,6.64,0.12,,25.42168061498,-49.96136609717,7.4399,,,,,,,
HR5010,,199.1346,19.7853,6.45,0.25,,199.13441733089002,19.785297981070002,10.5242,,,,,,,
HR5011,59    Vir,199.1938,9.4242,5.22,0.59,0.079,199.19381191438,9.42415559434611,56.8577,,,,,Virgo,Vir,
HR5012,,199.8288,-72.0356,6.04,1.35,,199.82909202129002,-71.96439467715,6.5556,,,,,,,
HR5013,,199.315,13.6756,5.33,1.31,,199.31511643374,13.675751874,10.6535,,,,,,,
HR5014,,199.3746,-0.6767,6.37,0.26,,199.37437918035002,0.67607362189,14.6197,,,,,,,
HR5015,60Sig Vir,199.4012,5.4697,4.8,1.67,0.011,199.40118028,5.469867253888889,4.83,,,,,Virgo,Vir,
HR5016,,199.6442,-51.2861,6.19,0.01,,199.64527283485003,-50.714224045200005,5.5404,,,,,,,
HR5017,20    CVn,199.3854,40.5725,4.73,0.3,0.019,199.38558813253832,40.572606772960285,12.7783,,,,,Canes Venatici,CVn,
HR5018,,199.1192,68.4081,6.2,-0.06,,199.11931457344002,68.40799825732,7.3302,,,,,,,
HR5019,61    Vir,199.6013,-18.3114,4.74,0.71,0.115,199.60130827686294,-17.688806180949445,117.1726,,,,,Virgo,Vir,
HR502,,26.1921,57.0892,6.25,0.04,,26.192380326080002,57.089232392330004,6.5331,,,,,,,
HR5020,46Gam Hya,199.7304,-23.1717,3.0,0.92,0.027,199.73040703832626,-22.828485993085,25.5286,,,,,Hydra,Hya,
HR5021,,199.7129,3.6878,6.62,0.06,,199.7130155976121,3.6876328985711115,7.5905,,,,,,,
HR5022,,199.6158,34.0981,5.82,1.35,,199.61553076785,34.098307693,6.4257,,,,,,,
HR5023,21    CVn,199.5604,49.6819,5.15,-0.07,0.02,199.56045638016002,49.682063667959994,11.6984,,,,,Canes Venatici,CVn,
HR5024,,200.1454,-59.7733,6.18,0.43,,200.14594993581002,-58.22721757039,6.9646,,,,,,,
HR5025,,199.7675,35.1281,6.02,0.24,,199.76771337742,35.12798105327,15.8677,,,,,,,
HR5026,,200.1575,-52.7481,5.48,-0.13,,200.15760563227002,-51.25217517516,8.3902,,,,,,,
HR5027,,200.2012,-55.8006,6.02,0.29,,200.20141391759,-54.199310326520006,0.5828,,,,,,,
HR5028,Iot Cen,200.1492,-36.7122,2.75,0.04,0.062,200.1492200650396,-35.287695418774994,56.0571,,,,,Centaurus,Cen,
HR5029,,200.2404,-46.8806,5.77,1.12,,200.2404185276,-45.11999226413,8.9821,,,,,,,
HR503,,25.9583,32.1917,6.34,,,25.95892848359,32.19201633913,7.7347,,,,,,,
HR5030,,200.7192,-72.1467,6.05,0.09,,200.71918438478127,-71.85328256028555,4.2442,,,,,,,
HR5031,,200.1733,2.9417,6.26,0.1,0.005,200.173205125,2.942290416666667,7.38,,,,,,,
HR5032,23    CVn,200.0792,40.1506,5.6,1.2,,200.07896290663,40.15054653152,6.5359,,,,,Canes Venatici,CVn,
HR5033,,200.3746,-19.4889,6.21,0.09,,200.37404060685,-18.51070529403,11.9778,,,,,,,
HR5034,,200.6487,-60.9722,6.18,0.01,,200.64937552096,-59.027890371939996,2.4714,,,,,,,
HR5035,,200.6579,-60.9883,4.53,-0.13,,200.65805458993418,-59.011619399414165,8.8824,,,,,,,
HR5036,,200.5675,-52.1831,5.83,0.12,,200.56785899532002,-51.817046840340005,0.4887,,,,,,,
HR5037,,200.4233,2.0872,5.69,0.06,,200.42352435939,2.08723892702,16.2262,,,,,,,
HR5038,,200.7196,-47.9431,6.16,0.18,,200.71880875,-46.05678136111111,3.3,,,,,,,
HR5039,,200.7608,-48.5628,6.38,-0.07,,200.76083078117998,-47.43721042535,2.0315,,,,,,,
HR504,,26.1104,46.1397,6.35,,,26.110527762,46.1396924196,5.4445,,,,,,,
HR5040,64    Vir,200.5404,5.1547,5.87,0.12,,200.54043702693002,5.15475430455,15.1555,,,,,Virgo,Vir,
HR5041,,201.0021,-64.5358,4.53,0.85,0.002,201.0020112016,-63.464330141480005,12.8919,,,,,,,
HR5042,Iot1Mus,201.2796,-74.8878,5.05,1.11,0.016,201.27966206893,-73.1121805167,14.4967,,,,,Musca,Mus,
HR5043,,200.7863,-33.19,6.22,1.65,,200.78596743569997,-32.810121166260004,2.8493,,,,,,,
HR5044,63    Vir,200.7546,-17.7353,5.37,0.99,0.004,200.75464445162999,-16.26472544277,11.0383,,,,,Virgo,Vir,
HR5045,,200.5158,43.9031,6.35,0.24,,200.51634495078,43.90336841901,7.475,,,,,,,
HR5046,,200.9679,-49.8231,6.48,0.96,,200.96714354447,-48.17718914839,8.0443,,,,,,,
HR5047,65    Vir,200.8288,-4.9244,5.89,1.43,,200.8287229623,-3.07557172552,4.0566,,,,,Virgo,Vir,
HR5048,,201.3079,-64.4853,5.31,0.4,0.008,201.30802711151,-63.51485081358,26.2629,,,,,,,
HR5049,,201.4588,-70.6275,5.67,-0.03,,201.45958819876,-69.37274744114,7.9917,,,,,,,
HR505,,25.45,-60.7894,5.71,1.27,,25.449867005210002,-59.21066256512,8.1375,,,,,,,
HR5050,66    Vir,201.1383,-5.1639,5.75,0.42,,201.13853569187,-4.83599875811,37.483,,,,,Virgo,Vir,
HR5051,Iot2Mus,201.8262,-74.6919,6.63,-0.06,,201.8270714803,-73.30824435026,6.6274,,,,,Musca,Mus,
HR5052,,200.975,37.0339,6.07,1.68,,200.97470684217998,37.033921446689995,2.6013,,,,,,,
HR5053,,201.1271,12.4319,6.44,1.06,,201.12727444283,12.43182481299,3.6247,,,,,,,
HR5054,79Zet UMa,200.9812,54.9253,2.27,0.02,0.047,200.98142616882208,54.925359883302775,40.2133,Mizar,,,,Ursa Major,UMa,big_dipper
HR5055,79Zet UMa,200.985,54.9217,3.95,0.13,0.047,200.98467463740002,54.921809382119996,40.2803,,,,,Ursa Major,UMa,
HR5056,67Alp Vir,201.2983,-11.1614,0.98,-0.23,0.023,201.298247375,-10.838680527777777,13.06,Spica,Latin-Graeco-Babylonian,"The Latin term is a translation of the Greek στάχυς which is a translation of Akkadian shubultu [literally written shu-bu-ul-tu4], all meaning: ear of grain.",,Virgo,Vir,
HR5057,,201.2779,23.8544,5.78,0.06,,201.27782544967,23.854420129290002,11.2467,,,,,,,
HR5058,,201.5325,-39.7553,5.09,1.2,0.012,201.53250110470998,-38.2449141685,15.3353,,,,,,,
HR5059,,201.5475,-1.1925,5.97,0.19,,201.54756238593,-0.80752714435,12.8005,,,,,,,
HR506,,25.6221,-53.7406,5.52,0.53,,25.62214382373,-52.25916904076,57.6409,,,,,,,
HR5060,,201.7337,-41.4981,5.69,1.47,,201.73381795378,-40.50243896912,2.3846,,,,,,,
HR5061,,201.7762,-49.1439,6.31,,,201.77660770375,-48.8562903175,2.29,,,,,,,
HR5062,80    UMa,201.3062,54.9881,4.01,0.16,0.045,201.30640763875,54.98795966138889,39.91,Alcor,Arabic,From Arabic: الخوار al‑ẖawwār ('the faint one').,,Ursa Major,UMa,
HR5063,,201.8367,-49.3808,6.28,-0.12,,201.8360654291,-48.61870854163,1.5443,,,,,,,
HR5064,68    Vir,201.68,-12.7078,5.25,1.52,,201.67986058635,-11.29233709554,6.6344,,,,,Virgo,Vir,
HR5065,,201.8112,-40.1631,6.4,0.98,,201.81108159687,-39.83733740745,10.6729,,,,,,,
HR5066,,202.1933,-69.6281,6.2,0.02,,202.19494455192,-68.37287905314001,4.5406,,,,,,,
HR5067,,201.5692,46.0281,5.88,0.97,,201.56917638169,46.02805688073,9.0133,,,,,,,
HR5068,69    Vir,201.8633,-15.9736,4.76,1.09,0.059,201.86318348636,-14.02642066006,12.0127,,,,,Virgo,Vir,
HR5069,,202.2817,-64.6758,6.11,0.11,,202.28295778634998,-63.324199260490005,10.0338,,,,,,,
HR507,,25.9783,-4.7656,6.19,1.54,,25.97831703853,-3.23448567251,3.6857,,,,,,,
HR5070,,201.4996,63.2611,6.5,0.74,0.028,201.49940999510625,63.26127564376556,47.8881,,,,,,,
HR5071,,202.355,-51.1653,5.06,0.07,0.011,202.35522611599,-50.83486847379,7.1201,,,,,,,
HR5072,70    Vir,202.1075,13.7789,4.98,0.71,0.043,202.10753579536708,13.778788419113056,55.2511,,,,,Virgo,Vir,
HR5073,,201.5338,72.3914,5.79,1.63,,201.5336067574,72.3914739379,3.3808,,,,,,,
HR5074,,201.7692,64.7356,6.66,0.37,,201.76920512191,64.73552485842,14.4979,,,,,,,
HR5075,,201.7946,64.7194,7.04,0.39,,201.79393416409,64.7195335693,14.4698,,,,,,,
HR5076,,201.9979,52.7458,6.34,0.23,,201.9984544287,52.74558829051,9.9058,,,,,,,
